"GEO_ID","NAME","B25074_001E","B25074_001M","B25074_002E","B25074_002M","B25074_003E","B25074_003M","B25074_004E","B25074_004M","B25074_005E","B25074_005M","B25074_006E","B25074_006M","B25074_007E","B25074_007M","B25074_008E","B25074_008M","B25074_009E","B25074_009M","B25074_010E","B25074_010M","B25074_011E","B25074_011M","B25074_012E","B25074_012M","B25074_013E","B25074_013M","B25074_014E","B25074_014M","B25074_015E","B25074_015M","B25074_016E","B25074_016M","B25074_017E","B25074_017M","B25074_018E","B25074_018M","B25074_019E","B25074_019M","B25074_020E","B25074_020M","B25074_021E","B25074_021M","B25074_022E","B25074_022M","B25074_023E","B25074_023M","B25074_024E","B25074_024M","B25074_025E","B25074_025M","B25074_026E","B25074_026M","B25074_027E","B25074_027M","B25074_028E","B25074_028M","B25074_029E","B25074_029M","B25074_030E","B25074_030M","B25074_031E","B25074_031M","B25074_032E","B25074_032M","B25074_033E","B25074_033M","B25074_034E","B25074_034M","B25074_035E","B25074_035M","B25074_036E","B25074_036M","B25074_037E","B25074_037M","B25074_038E","B25074_038M","B25074_039E","B25074_039M","B25074_040E","B25074_040M","B25074_041E","B25074_041M","B25074_042E","B25074_042M","B25074_043E","B25074_043M","B25074_044E","B25074_044M","B25074_045E","B25074_045M","B25074_046E","B25074_046M","B25074_047E","B25074_047M","B25074_048E","B25074_048M","B25074_049E","B25074_049M","B25074_050E","B25074_050M","B25074_051E","B25074_051M","B25074_052E","B25074_052M","B25074_053E","B25074_053M","B25074_054E","B25074_054M","B25074_055E","B25074_055M","B25074_056E","B25074_056M","B25074_057E","B25074_057M","B25074_058E","B25074_058M","B25074_059E","B25074_059M","B25074_060E","B25074_060M","B25074_061E","B25074_061M","B25074_062E","B25074_062M","B25074_063E","B25074_063M","B25074_064E","B25074_064M"
"1400000US36047008400","Census Tract 84, Kings County, New York","900","97","94","57","0","12","0","12","0","12","0","12","0","12","0","12","84","56","10","15","96","63","0","12","0","12","0","12","0","12","0","12","0","12","96","63","0","12","110","66","0","12","0","12","0","12","0","12","9","14","46","46","55","48","0","12","184","103","23","35","30","49","0","12","0","12","63","62","10","15","58","63","0","12","142","72","62","50","9","15","44","42","18","20","0","12","9","14","0","12","0","12","141","80","33","39","24","37","66","63","18","20","0","12","0","12","0","12","0","12","133","68","99","53","34","45","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047099800","Census Tract 998, Kings County, New York","689","112","49","47","0","12","0","12","0","12","0","12","0","12","0","12","30","37","19","30","29","33","0","12","0","12","0","12","0","12","0","12","0","12","29","33","0","12","134","73","0","12","0","12","0","12","0","12","0","12","40","44","94","58","0","12","152","86","0","12","0","12","0","12","0","12","0","12","58","62","94","80","0","12","101","81","0","12","0","12","13","20","0","12","70","72","18","29","0","12","0","12","59","63","40","56","0","12","19","29","0","12","0","12","0","12","0","12","0","12","165","95","145","88","20","32","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047102200","Census Tract 1022, Kings County, New York","333","81","27","31","0","12","0","12","0","12","0","12","0","12","0","12","5","9","22","29","59","38","0","12","0","12","0","12","0","12","5","7","0","12","41","29","13","21","37","22","0","12","4","7","0","12","0","12","0","12","9","13","19","22","5","8","28","26","9","14","0","12","0","12","5","8","14","21","0","12","0","12","0","12","57","47","0","12","0","12","10","12","30","33","0","12","17","28","0","12","0","12","78","49","32","33","31","32","15","25","0","12","0","12","0","12","0","12","0","12","47","35","47","35","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047084000","Census Tract 840, Kings County, New York","238","66","35","35","0","12","0","12","0","12","0","12","0","12","0","12","18","25","17","26","7","11","0","12","0","12","0","12","0","12","0","12","0","12","7","11","0","12","53","39","0","12","0","12","0","12","0","12","0","12","7","10","46","39","0","12","74","46","0","12","8","12","6","10","0","12","18","27","28","28","14","23","0","12","12","20","0","12","0","12","12","20","0","12","0","12","0","12","0","12","0","12","7","11","0","12","0","12","7","11","0","12","0","12","0","12","0","12","0","12","50","40","34","33","0","12","0","12","0","12","16","25","0","12","0","12","0","12"
"1400000US36047014700","Census Tract 147, Kings County, New York","565","69","21","18","0","12","0","12","0","12","0","12","0","12","0","12","21","18","0","12","56","37","0","12","0","12","0","12","0","12","17","25","0","12","39","31","0","12","34","28","0","12","0","12","0","12","0","12","0","12","0","12","34","28","0","12","25","21","0","12","0","12","0","12","0","12","0","12","0","12","25","21","0","12","143","52","0","12","0","12","6","10","45","35","48","33","22","27","22","24","0","12","58","38","0","12","16","14","27","23","0","12","0","12","15","23","0","12","0","12","228","58","173","51","45","28","6","9","4","7","0","12","0","12","0","12","0","12"
"1400000US36047021300","Census Tract 213, Kings County, New York","1920","89","167","89","0","12","0","12","0","12","0","12","0","12","23","36","89","54","55","64","312","136","0","12","0","12","0","12","0","12","0","12","21","32","291","139","0","12","244","128","0","12","0","12","39","60","13","20","0","12","85","78","107","87","0","12","177","88","0","12","0","12","0","12","34","31","45","56","89","66","9","16","0","12","337","125","21","33","108","67","87","78","35","38","57","56","29","27","0","12","0","12","126","77","79","64","0","12","23","24","16","21","8","15","0","12","0","12","0","12","557","133","354","87","125","95","58","38","20","24","0","12","0","12","0","12","0","12"
"1400000US36047024600","Census Tract 246, Kings County, New York","494","74","78","43","0","12","0","12","0","12","0","12","0","12","0","12","52","37","26","25","72","41","0","12","0","12","0","12","9","13","0","12","0","12","57","37","6","8","77","40","0","12","0","12","0","12","0","12","0","12","32","31","45","28","0","12","64","35","5","7","0","12","14","20","5","8","0","12","18","18","22","21","0","12","75","45","0","12","24","28","20","17","9","15","14","22","8","12","0","12","0","12","29","19","13","13","4","8","0","12","0","12","0","12","0","12","0","12","12","11","99","41","61","32","16","25","6","9","0","12","0","12","0","12","0","12","16","13"
"1400000US36047030100","Census Tract 301, Kings County, New York","632","110","200","85","0","12","0","12","0","12","0","12","0","12","0","12","102","67","98","68","30","35","0","12","0","12","0","12","0","12","0","12","0","12","30","35","0","12","70","56","0","12","0","12","0","12","0","12","17","27","22","36","12","18","19","29","135","74","0","12","0","12","28","35","18","30","52","50","19","29","18","29","0","12","86","49","19","30","0","12","49","40","18","22","0","12","0","12","0","12","0","12","27","32","27","32","0","12","0","12","0","12","0","12","0","12","0","12","0","12","84","54","84","54","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047033000","Census Tract 330, Kings County, New York","1632","87","194","85","0","17","0","17","10","16","28","28","5","9","10","17","101","61","40","41","585","138","35","52","10","18","179","82","70","57","53","53","31","40","207","98","0","17","319","100","61","55","28","28","57","55","108","73","9","14","4","8","52","42","0","17","146","88","19","22","0","17","52","55","22","27","22","28","31","45","0","17","0","17","216","102","36","39","83","72","49","51","26","34","12","20","10","15","0","17","0","17","53","42","45","39","0","17","8","14","0","17","0","17","0","17","0","17","0","17","119","90","91","81","28","41","0","17","0","17","0","17","0","17","0","17","0","17"
"1400000US36047021200","Census Tract 212, Kings County, New York","926","130","29","26","0","12","0","12","0","12","0","12","0","12","0","12","29","26","0","12","243","98","0","12","0","12","0","12","0","12","0","12","9","13","234","100","0","12","183","99","0","12","0","12","0","12","0","12","0","12","34","43","149","104","0","12","96","57","0","12","13","18","8","13","0","12","0","12","26","37","49","40","0","12","190","86","13","23","52","49","62","45","44","50","0","12","19","23","0","12","0","12","58","45","49","42","9","14","0","12","0","12","0","12","0","12","0","12","0","12","127","69","105","65","13","21","0","12","0","12","0","12","0","12","0","12","9","13"
"1400000US36047038100","Census Tract 381, Kings County, New York","1708","147","333","130","0","17","0","17","24","39","17","20","0","17","0","17","215","102","77","66","309","115","28","46","9","14","20","23","27","31","95","71","8","13","122","82","0","17","326","132","54","61","48","47","71","61","11","18","0","17","12","19","130","104","0","17","170","79","61","50","44","49","0","17","30","39","28","34","7","12","0","17","0","17","178","93","30","24","53","60","56","57","31","35","0","17","8","13","0","17","0","17","166","96","77","63","54","61","0","17","0","17","23","32","0","17","0","17","12","18","226","107","145","89","60","53","21","23","0","17","0","17","0","17","0","17","0","17"
"1400000US36047040400","Census Tract 404, Kings County, New York","397","73","38","28","0","12","0","12","0","12","0","12","0","12","0","12","29","25","9","13","42","29","0","12","0","12","0","12","4","8","0","12","0","12","29","23","9","16","71","36","0","12","0","12","0","12","5","7","0","12","5","8","61","35","0","12","72","48","0","12","0","12","16","20","21","31","13","20","22","22","0","12","0","12","64","38","0","12","4","7","21","25","24","19","15","23","0","12","0","12","0","12","46","32","28","27","18","21","0","12","0","12","0","12","0","12","0","12","0","12","64","38","46","34","8","11","10","17","0","12","0","12","0","12","0","12","0","12"
"1400000US36047027600","Census Tract 276, Kings County, New York","1056","108","70","59","0","12","0","12","27","44","0","12","0","12","0","12","32","33","11","19","145","63","0","12","0","12","0","12","11","18","14","24","0","12","120","62","0","12","165","76","0","12","0","12","0","12","0","12","0","12","68","41","84","64","13","22","91","64","7","10","0","12","0","12","24","26","0","12","18","30","42","52","0","12","238","110","11","17","35","32","105","79","57","60","21","28","0","12","2","6","7","10","221","102","60","46","93","73","46","56","0","12","22","32","0","12","0","12","0","12","126","68","126","68","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047038600","Census Tract 386, Kings County, New York","417","116","9","14","0","12","0","12","0","12","0","12","0","12","0","12","9","14","0","12","57","56","0","12","0","12","0","12","12","19","0","12","0","12","45","50","0","12","81","52","0","12","0","12","0","12","0","12","8","14","0","12","73","54","0","12","40","39","0","12","0","12","0","12","18","21","0","12","0","12","22","34","0","12","36","44","0","12","27","43","0","12","9","13","0","12","0","12","0","12","0","12","107","65","10","15","43","52","27","42","0","12","0","12","0","12","0","12","27","31","87","73","55","58","0","12","23","35","9","15","0","12","0","12","0","12","0","12"
"1400000US36047043000","Census Tract 430, Kings County, New York","991","122","94","57","0","12","0","12","0","12","23","37","0","12","0","12","64","57","7","12","232","93","27","43","0","12","37","26","22","22","0","12","19","20","118","78","9","13","180","77","0","12","0","12","0","12","0","12","0","12","72","47","103","61","5","9","211","86","9","14","0","12","9","14","43","44","26","24","99","74","25","41","0","12","156","74","9","14","17","23","43","47","58","35","29","46","0","12","0","12","0","12","102","63","24","20","62","55","0","12","0","12","0","12","0","12","0","12","16","23","16","19","9","15","7","11","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047048600","Census Tract 486, Kings County, New York","665","67","24","23","0","12","0","12","0","12","0","12","0","12","0","12","4","6","20","21","96","46","0","12","0","12","0","12","0","12","0","12","0","12","96","46","0","12","159","56","0","12","11","18","0","12","0","12","0","12","14","19","121","48","13","15","90","48","0","12","0","12","0","12","6","10","10","16","36","30","31","31","7","10","145","46","0","12","30","21","16","20","60","38","11","18","22","21","6","9","0","12","62","34","17","19","28","25","17","15","0","12","0","12","0","12","0","12","0","12","89","43","72","38","6","9","0","12","0","12","0","12","0","12","0","12","11","17"
"1400000US36047102800","Census Tract 1028, Kings County, New York","235","59","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","25","26","0","12","0","12","0","12","0","12","0","12","0","12","12","19","13","20","15","20","0","12","0","12","0","12","0","12","0","12","4","7","11","19","0","12","38","34","0","12","0","12","0","12","10","18","0","12","0","12","28","30","0","12","43","41","15","23","0","12","7","11","21","23","0","12","0","12","0","12","0","12","53","39","20","28","0","12","16","20","17","26","0","12","0","12","0","12","0","12","61","33","53","31","8","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047111000","Census Tract 1110, Kings County, New York","1512","76","474","141","0","12","0","12","25","28","47","36","26","41","112","82","133","84","131","79","331","123","59","67","23","26","47","49","55","47","26","30","111","79","10","15","0","12","212","103","76","66","0","12","11","18","28","27","59","57","13","21","25","38","0","12","252","98","112","73","26","30","79","64","0","12","21","29","14","23","0","12","0","12","172","86","90","72","0","12","61","59","9","14","0","12","0","12","0","12","12","21","44","41","44","41","0","12","0","12","0","12","0","12","0","12","0","12","0","12","27","29","27","29","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047112200","Census Tract 1122, Kings County, New York","895","116","289","127","0","12","0","12","0","12","0","12","0","12","0","12","225","113","64","58","55","54","0","12","0","12","18","30","0","12","0","12","0","12","37","47","0","12","143","86","0","12","0","12","0","12","0","12","0","12","32","37","111","77","0","12","78","66","34","38","0","12","28","46","0","12","0","12","0","12","16","27","0","12","180","101","31","45","26","42","90","66","0","12","18","29","15","22","0","12","0","12","125","79","42","46","57","47","0","12","26","33","0","12","0","12","0","12","0","12","25","42","25","42","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36047112600","Census Tract 1126, Kings County, New York","1166","138","340","134","0","12","0","12","0","12","0","12","0","12","40","67","204","91","96","71","226","95","0","12","23","36","0","12","11","24","0","12","0","12","192","88","0","12","149","77","17","26","23","37","21","34","27","31","0","12","0","12","38","36","23","37","59","47","0","12","0","12","0","12","38","34","21","33","0","12","0","12","0","12","255","108","85","58","57","58","64","65","29","32","0","12","20","32","0","12","0","12","59","53","38","43","0","12","0","12","0","12","0","12","0","12","21","35","0","12","78","61","38","43","30","42","10","15","0","12","0","12","0","12","0","12","0","12"
"1400000US36047114600","Census Tract 1146, Kings County, New York","632","92","114","53","0","12","0","12","0","12","0","12","0","12","0","12","114","53","0","12","66","55","0","12","0","12","0","12","0","12","17","26","0","12","49","48","0","12","168","67","15","24","0","12","0","12","11","19","0","12","22","26","120","58","0","12","95","53","0","12","43","41","0","12","0","12","18","18","34","38","0","12","0","12","118","61","29","26","7","10","38","38","14","23","30","36","0","12","0","12","0","12","33","25","7","10","19","21","0","12","0","12","0","12","0","12","0","12","7","10","38","32","22","27","6","11","0","12","0","12","0","12","0","12","0","12","10","18"
